id,emoji,description,ocurrences
43203,😍,smiling face with heart-eyes,1
43203,💦,sweat droplets,1
43212,😰,anxious face with sweat,6
43213,🤡,clown face,1
43216,👉,backhand index pointing right,1
43216,🥗,green salad,1
43218,🙃,upside-down face,1
43221,↗️,up-right arrow,1
43221,👨‍👨‍👧‍👧,"family: man, man, girl, girl",1
43224,🇵🇦,flag: Panama,2
43224,📲,mobile phone with arrow,2
43224,🏳️‍🌈,rainbow flag,2
43226,😈,smiling face with horns,1
43226,🍑,peach,1
43226,💦,sweat droplets,4
43226,🔥,fire,1
43232,➡,right arrow,2
43232,🔥,fire,3
43233,🆗,OK button,1
43236,🆗,OK button,1
43237,❤️,red heart,3
43243,😬,grimacing face,1
43249,🔥,fire,1
43252,😈,smiling face with horns,4
43252,💦,sweat droplets,4
43253,🤤,drooling face,2
43256,🏃‍♀,woman running,2
43259,😢,crying face,1
43259,🤬,face with symbols on mouth,1
43263,➡️,right arrow,1
43263,🍓,strawberry,1
43265,💙,blue heart,1
43265,💦,sweat droplets,2
43268,😯,hushed face,1
43272,👇,backhand index pointing down,1
43278,😞,disappointed face,1
43279,😭,loudly crying face,1
43286,😋,face savoring food,1
43294,🆗,OK button,1
43295,👍🏻,thumbs up: light skin tone,1
43296,☑️,check box with check,1
43297,🤤,drooling face,1
43297,🤭,face with hand over mouth,1
43299,👇,backhand index pointing down,1
43300,😈,smiling face with horns,1
43300,💦,sweat droplets,1
43303,🥺,pleading face,1
43312,🍆,eggplant,1
43312,💦,sweat droplets,5
43314,☠️,skull and crossbones,1
43316,🔥,fire,1
43319,😘,face blowing a kiss,1
43319,💤,zzz,1
43319,🌙,crescent moon,1
43319,😴,sleeping face,1
43330,🙂,slightly smiling face,1
43332,⚡,high voltage,1
43337,😍,smiling face with heart-eyes,3
43337,🤤,drooling face,3
43337,🥰,smiling face with hearts,3
43337,😱,face screaming in fear,3
43339,😶,face without mouth,1
43339,😂,face with tears of joy,1
43342,🔥,fire,1
43344,😱,face screaming in fear,1
43345,😖,confounded face,3
43345,😣,persevering face,2
43346,😜,winking face with tongue,1
43352,😩,weary face,1
43356,😭,loudly crying face,1
43364,😏,smirking face,1
43364,‼️,double exclamation mark,1
43364,😳,flushed face,1
43364,👀,eyes,1
43364,💦,sweat droplets,2
43365,☺️,smiling face,4
43366,🤤,drooling face,2
43378,😴,sleeping face,3
43379,🎶,musical notes,1
43384,👇,backhand index pointing down,1
43385,😈,smiling face with horns,1
43386,🔗,link,1
43386,💻,laptop,1
43386,✍️,writing hand,1
43386,▶️,play button,1
43388,👇🏽,backhand index pointing down: medium skin tone,1
43393,🥵,hot face,1
43393,💦,sweat droplets,3
43394,🤪,zany face,1
43401,💀,skull,3
43403,🥰,smiling face with hearts,1
43404,🕴️,person in suit levitating,1
43409,🏼,medium-light skin tone,1
43411,🥒,cucumber,1
43411,😘,face blowing a kiss,2
43411,💦,sweat droplets,2
43411,😝,squinting face with tongue,1
43413,😈,smiling face with horns,3
43413,🍆,eggplant,2
43414,🥕,carrot,1
43417,🔴,red circle,1
43417,🔶,large orange diamond,1
43417,💊,pill,1
43418,🍚,cooked rice,4
43422,🍆,eggplant,1
43422,💦,sweat droplets,1
43422,🤑,money-mouth face,1
43424,👉🏼,backhand index pointing right: medium-light skin tone,1
43426,🤤,drooling face,1
43428,💕,two hearts,1
43428,🕯,candle,1
43428,🧘‍♀️,woman in lotus position,1
43434,😍,smiling face with heart-eyes,1
43435,😋,face savoring food,2
43435,🥛,glass of milk,1
43447,😭,loudly crying face,1
43450,😠,angry face,1
43451,💓,beating heart,1
43452,❤,red heart,1
43452,🔥,fire,3
43453,🤢,nauseated face,1
43455,😋,face savoring food,1
43456,🇪🇸,flag: Spain,1
43458,🤤,drooling face,4
43458,🔥,fire,1
43459,🔥,fire,1
43459,💦,sweat droplets,2
43460,🔥,fire,1
43460,💦,sweat droplets,1
43462,😂,face with tears of joy,3
43462,🤭,face with hand over mouth,1
43469,🍆,eggplant,4
43469,💧,droplet,3
43471,😈,smiling face with horns,2
43471,🔥,fire,1
43471,💦,sweat droplets,1
43472,🤣,rolling on the floor laughing,1
43472,🙄,face with rolling eyes,1
43474,😭,loudly crying face,1
43475,💦,sweat droplets,2
43476,☝️,index pointing up,1
43476,😻,smiling cat with heart-eyes,1
43477,😐,neutral face,1
43479,🤑,money-mouth face,4
43484,🥚,egg,1
43484,📌,pushpin,1
43484,🥛,glass of milk,1
43484,🥩,cut of meat,1
43486,🍆,eggplant,1
43486,🔥,fire,1
43486,👌🏼,OK hand: medium-light skin tone,1
43488,😍,smiling face with heart-eyes,1
43488,😋,face savoring food,1
43488,🍼,baby bottle,1
43489,🇫🇷,flag: France,1
43492,💖,sparkling heart,1
43494,🙂,slightly smiling face,1
43494,🔫,water pistol,1
43498,🥺,pleading face,1
43499,😈,smiling face with horns,2
43500,🙌🏻,raising hands: light skin tone,1
43501,😧,anguished face,3
43501,☠️,skull and crossbones,4
43501,🤬,face with symbols on mouth,3
43503,☕,hot beverage,1
43504,⛔,no entry,2
43504,💵,dollar banknote,2
43504,✅,check mark button,1
43504,🇦🇷,flag: Argentina,1
43504,❇️,sparkle,2
43504,🇺🇲,flag: U.S. Outlying Islands,1
43504,⛓️,chains,2
43510,🍆,eggplant,2
43515,😍,smiling face with heart-eyes,1
43515,😋,face savoring food,1
43515,💗,growing heart,1
43516,🙈,see-no-evil monkey,1
43521,🤤,drooling face,1
43522,✨,sparkles,2
43522,❤️,red heart,2
43524,🥺,pleading face,1
43527,🥛,glass of milk,1
43531,😫,tired face,1
43533,⚡,high voltage,1
43535,🗞️,rolled-up newspaper,1
43537,🤢,nauseated face,1
43540,😈,smiling face with horns,1
43540,🍕,pizza,1
43540,💦,sweat droplets,1
43541,📈,chart increasing,1
43541,💸,money with wings,1
43543,🍦,soft ice cream,5
43544,😫,tired face,1
43546,💸,money with wings,1
43546,🍆,eggplant,1
43546,💦,sweat droplets,1
43547,⚡,high voltage,1
43548,😔,pensive face,1
43549,✌🏻,victory hand: light skin tone,1
43550,☕,hot beverage,1
43550,🥥,coconut,1
43551,🤤,drooling face,1
43551,🥛,glass of milk,6
43551,🤭,face with hand over mouth,1
43551,🍆,eggplant,1
43551,😈,smiling face with horns,5
43551,🍼,baby bottle,5
43552,🤣,rolling on the floor laughing,2
43552,🤦,person facepalming,1
43552,🤪,zany face,1
43554,🐽,pig nose,1
43558,🤔,thinking face,1
43559,😭,loudly crying face,1
43560,😩,weary face,1
43567,☕,hot beverage,1
43570,👇,backhand index pointing down,1
43571,🤤,drooling face,1
43571,😋,face savoring food,1
43571,👌,OK hand,1
43573,😋,face savoring food,1
43573,💦,sweat droplets,1
43574,🤤,drooling face,1
43578,😍,smiling face with heart-eyes,1
43578,💦,sweat droplets,5
43579,😋,face savoring food,1
43580,⚡,high voltage,1
43581,👨‍⚕️,man health worker,1
43583,🤤,drooling face,1
43583,💦,sweat droplets,1
43587,🔊,speaker high volume,1
43587,🥵,hot face,1
43592,😈,smiling face with horns,3
43594,😅,grinning face with sweat,1
43594,😂,face with tears of joy,1
43594,🐷,pig face,1
43598,😅,grinning face with sweat,2
43598,👍,thumbs up,2
43598,🤭,face with hand over mouth,2
43599,😔,pensive face,1
43601,😉,winking face,4
43601,👿,angry face with horns,1
43601,🔥,fire,6
43604,😍,smiling face with heart-eyes,1
43605,👩‍❤️‍💋‍👨,"kiss: woman, man",1
43605,💝,heart with ribbon,1
43606,🚨,police car light,2
43607,🤨,face with raised eyebrow,1
43608,💦,sweat droplets,3
43610,🤣,rolling on the floor laughing,1
43611,🍑,peach,1
43612,🤣,rolling on the floor laughing,5
43619,😂,face with tears of joy,1
43620,😍,smiling face with heart-eyes,1
43624,🤢,nauseated face,1
43627,👇,backhand index pointing down,1
43628,👇,backhand index pointing down,1
43631,⚡,high voltage,1
43632,😲,astonished face,1
43632,😋,face savoring food,1
43634,💪,flexed biceps,1
43639,😴,sleeping face,1
43640,😅,grinning face with sweat,1
43646,🌎,globe showing Americas,1
43650,👇,backhand index pointing down,1
43653,🎁,wrapped gift,1
43653,🍼,baby bottle,1
43659,😞,disappointed face,1
43665,🥲,smiling face with tear,1
43668,🔁,repeat button,1
43670,🤣,rolling on the floor laughing,2
43678,🤧,sneezing face,1
43678,🥺,pleading face,1
43679,🇲🇾,flag: Malaysia,1
43680,😍,smiling face with heart-eyes,2
43684,🇨🇴,flag: Colombia,1
43684,😈,smiling face with horns,1
43684,🍆,eggplant,1
43684,💦,sweat droplets,2
43687,🍀,four leaf clover,1
43687,🙌🏼,raising hands: medium-light skin tone,1
43689,👎🏽,thumbs down: medium skin tone,3
43689,😂,face with tears of joy,4
43691,🔵,blue circle,1
43691,🔴,red circle,1
43695,😍,smiling face with heart-eyes,1
43697,😅,grinning face with sweat,1
43697,🤌🏽,pinched fingers: medium skin tone,1
43699,👍🏻,thumbs up: light skin tone,1
43700,🎬,clapper board,1
43701,📍,round pushpin,1
43701,🤔,thinking face,1
43701,📢,loudspeaker,1
43701,🎯,bullseye,1
43702,😍,smiling face with heart-eyes,5
43705,😣,persevering face,1
43711,⚡,high voltage,1
43712,👀,eyes,1
43713,🥵,hot face,1
43713,💦,sweat droplets,2
43713,🔥,fire,1
43714,😂,face with tears of joy,3
43718,🤍,white heart,1
43718,💦,sweat droplets,1
43719,💔,broken heart,1
43722,😭,loudly crying face,2
43731,💕,two hearts,1
43732,❤️,red heart,1
43736,😉,winking face,1
43736,😳,flushed face,1
43736,👎,thumbs down,1
43736,🤔,thinking face,1
43736,🙄,face with rolling eyes,1
43737,🚫,prohibited,1
43738,🍑,peach,1
43738,🥵,hot face,1
43738,🍆,eggplant,2
43738,💦,sweat droplets,1
43738,🐥,front-facing baby chick,1
43738,😈,smiling face with horns,2
43738,⬇️,down arrow,1
43738,🔥,fire,2
43743,👇,backhand index pointing down,1
43745,✍🏻,writing hand: light skin tone,1
43753,🤏,pinching hand,4
43758,❤️,red heart,1
43760,❄️,snowflake,1
43760,🥛,glass of milk,1
43761,🧵,thread,1
43769,😭,loudly crying face,1
43769,🥺,pleading face,1
43771,💯,hundred points,1
43772,🍭,lollipop,1
43772,😎,smiling face with sunglasses,1
43775,🤱🏻,breast-feeding: light skin tone,1
43776,🤤,drooling face,2
43776,😋,face savoring food,2
43777,🤣,rolling on the floor laughing,1
43777,😋,face savoring food,1
43780,🤦‍♂️,man facepalming,1
43780,😤,face with steam from nose,1
43782,💲,heavy dollar sign,1
43782,💦,sweat droplets,1
43782,👇,backhand index pointing down,1
43782,😈,smiling face with horns,1
43782,🔥,fire,2
43784,😳,flushed face,1
43786,🌟,glowing star,1
43789,🥵,hot face,1
43789,🍆,eggplant,1
43789,💦,sweat droplets,1
43790,😂,face with tears of joy,3
43793,⚡,high voltage,1
43794,👇,backhand index pointing down,1
43799,⬇️,down arrow,1
43800,🙏,folded hands,1
43802,👇,backhand index pointing down,1
43803,😠,angry face,1
43807,⚡,high voltage,1
43809,😊,smiling face with smiling eyes,1
43812,🏃‍♂️,man running,1
43812,🏃‍♀️,woman running,1
43819,💙,blue heart,1
43819,🤍,white heart,1
43819,🥛,glass of milk,1
43823,🤤,drooling face,1
43825,❤️,red heart,1
43826,😋,face savoring food,1
43830,⚡,high voltage,1
43832,👇,backhand index pointing down,1
43834,👧🏻,girl: light skin tone,1
43834,🤸‍♂️,man cartwheeling,1
43834,👦🏻,boy: light skin tone,1
43843,🖕,middle finger,9
43844,😉,winking face,1
43844,😋,face savoring food,5
43844,💦,sweat droplets,9
43851,😈,smiling face with horns,1
43859,💦,sweat droplets,2
43860,😈,smiling face with horns,1
43860,🔥,fire,1
43863,👎,thumbs down,2
43867,🇺🇾,flag: Uruguay,1
43867,🇨🇺,flag: Cuba,1
43870,😭,loudly crying face,3
43874,🦐,shrimp,1
43874,🏟️,stadium,1
43874,👏,clapping hands,1
43879,😔,pensive face,4
43886,🍆,eggplant,1
43886,💦,sweat droplets,1
43887,🥵,hot face,1
43887,💛,yellow heart,1
43887,🏻,light skin tone,1
43890,🥵,hot face,1
43890,🔥,fire,1
43890,💦,sweat droplets,4
43890,🍓,strawberry,1
43894,🤣,rolling on the floor laughing,1
43896,😍,smiling face with heart-eyes,1
43896,👆,backhand index pointing up,1
43896,☎️,telephone,1
43899,🤷,person shrugging,1
43919,⚡,high voltage,1
43923,🍆,eggplant,1
43925,🍑,peach,1
43925,🍆,eggplant,1
43925,💦,sweat droplets,4
43929,✅,check mark button,1
43929,📣,megaphone,1
43929,🌐,globe with meridians,1
43929,⛔,no entry,1
43930,🥛,glass of milk,1
43931,🤤,drooling face,1
43934,♥️,heart suit,1
43934,🤤,drooling face,3
43934,💦,sweat droplets,7
43935,🤞🏻,crossed fingers: light skin tone,2
43937,🤣,rolling on the floor laughing,1
43938,👇,backhand index pointing down,1
43941,🌺,hibiscus,1
43941,🌿,herb,1
43942,🤤,drooling face,1
43942,🍆,eggplant,1
43943,🍑,peach,1
43943,🍆,eggplant,1
43943,💦,sweat droplets,1
43947,🤡,clown face,5
43953,💔,broken heart,1
43953,🤕,face with head-bandage,1
43955,👌🏻,OK hand: light skin tone,1
43955,😋,face savoring food,1
43960,🤮,face vomiting,3
43964,🇪🇸,flag: Spain,1
43980,😍,smiling face with heart-eyes,2
43983,😈,smiling face with horns,1
43983,↘️,down-right arrow,1
43983,🍆,eggplant,1
43983,💦,sweat droplets,1
43985,🙃,upside-down face,1
43986,😍,smiling face with heart-eyes,1
43988,👨🏻‍⚖️,man judge: light skin tone,4
43993,☕,hot beverage,1
43997,🤤,drooling face,2
44005,☕,hot beverage,1
44005,👇,backhand index pointing down,1
44005,💶,euro banknote,1
44015,⛹🏻‍♀️,woman bouncing ball: light skin tone,1
44015,💧,droplet,1
44015,⚽,soccer ball,1
44015,👦🏻,boy: light skin tone,1
44015,🏀,basketball,1
44015,👧🏻,girl: light skin tone,1
44015,🥦,broccoli,1
44015,🤸🏽,person cartwheeling: medium skin tone,1
44015,🍎,red apple,1
44024,🔥,fire,1
44025,🥰,smiling face with hearts,1
44027,😂,face with tears of joy,3
44029,🥵,hot face,1
44029,👣,footprints,1
44035,🤤,drooling face,1
44036,😋,face savoring food,1
44036,💦,sweat droplets,1
44038,🤤,drooling face,1
44040,💦,sweat droplets,3
44047,😍,smiling face with heart-eyes,1
44052,😘,face blowing a kiss,2
44052,☀️,sun,1
44052,🍬,candy,1
44052,☕,hot beverage,2
44052,🎈,balloon,1
44052,🍫,chocolate bar,1
44053,🥛,glass of milk,1
44053,🌺,hibiscus,1
44054,👇,backhand index pointing down,1
44063,💪,flexed biceps,3
44064,😋,face savoring food,1
44064,🥛,glass of milk,1
44064,🍼,baby bottle,1
44064,🍌,banana,1
44066,🙇🏻,person bowing: light skin tone,1
44067,🍑,peach,1
44068,😣,persevering face,1
44071,🥵,hot face,1
44071,🥛,glass of milk,1
44071,🔥,fire,2
44075,🍆,eggplant,1
44075,💦,sweat droplets,2
44076,❤️,red heart,1
44080,💙,blue heart,1
44080,Ⓜ️,circled M,1
44081,✅,check mark button,1
44081,🍆,eggplant,1
44081,💦,sweat droplets,1
44081,😈,smiling face with horns,1
44081,🔥,fire,1
44084,🤫,shushing face,1
44084,💪🏻,flexed biceps: light skin tone,1
44086,🥵,hot face,2
44086,🤤,drooling face,1
44086,🍆,eggplant,1
44086,💦,sweat droplets,2
44087,💦,sweat droplets,1
44098,🤤,drooling face,1
44098,🐷,pig face,1
44099,😍,smiling face with heart-eyes,4
44103,🇻🇪,flag: Venezuela,2
44105,😻,smiling cat with heart-eyes,1
44108,😂,face with tears of joy,5
44109,✌🏻,victory hand: light skin tone,1
44111,🖤,black heart,4
44111,😮‍💨,face exhaling,3
44114,😋,face savoring food,1
44115,😒,unamused face,1
44115,🥺,pleading face,2
44117,🥵,hot face,4
44121,🥵,hot face,2
44121,🙃,upside-down face,1
44123,🏻,light skin tone,1
44123,😔,pensive face,1
44126,❓,red question mark,1
44126,🥛,glass of milk,1
44130,🍰,shortcake,1
44130,🤤,drooling face,1
44132,😂,face with tears of joy,3
44133,🎶,musical notes,2
44136,🤢,nauseated face,1
44136,🤮,face vomiting,1
44141,🙈,see-no-evil monkey,1
44141,🤤,drooling face,1
44142,🌹,rose,1
44142,😝,squinting face with tongue,6
44145,🔥,fire,1
44145,🏗️,building construction,1
44145,🛩️,small airplane,1
44145,🧑‍🔧,mechanic,1
44145,🚫,prohibited,1
44145,👏🏻,clapping hands: light skin tone,3
44145,🚽,toilet,1
44150,😭,loudly crying face,2
44150,😂,face with tears of joy,2
44154,😍,smiling face with heart-eyes,1
44154,♻️,recycling symbol,1
44154,🔥,fire,2
44154,🍓,strawberry,2
44156,🍑,peach,1
44157,😏,smirking face,1
44157,😈,smiling face with horns,1
44157,🔥,fire,1
44159,😒,unamused face,2
44162,💋,kiss mark,2
44163,🌸,cherry blossom,1
44163,🌺,hibiscus,1
44166,🤤,drooling face,1
44166,🍑,peach,1
44166,🍆,eggplant,2
44166,🌺,hibiscus,1
44166,💦,sweat droplets,1
44168,🗞️,rolled-up newspaper,1
44169,🤮,face vomiting,1
44172,🐽,pig nose,1
44173,🥵,hot face,1
44174,⚽,soccer ball,1
44174,ℹ️,information,1
44176,🥛,glass of milk,1
44180,😍,smiling face with heart-eyes,3
44180,🤤,drooling face,3
44180,😞,disappointed face,1
44180,😱,face screaming in fear,1
44184,📍,round pushpin,1
44187,🐄,cow,1
44197,🥵,hot face,1
44197,❤️,red heart,1
44200,😂,face with tears of joy,1
44207,🇭🇺,flag: Hungary,5
44208,😁,beaming face with smiling eyes,1
44211,⬇️,down arrow,1
44211,💦,sweat droplets,1
44221,✨,sparkles,1
44222,🙄,face with rolling eyes,1
44224,👌,OK hand,1
44224,🍑,peach,1
44224,👉,backhand index pointing right,1
44224,🍆,eggplant,1
44228,👇,backhand index pointing down,9
44233,🤤,drooling face,1
44233,😋,face savoring food,1
44235,🚀,rocket,2
44235,🍫,chocolate bar,1
44235,💣,bomb,1
44235,👇🏻,backhand index pointing down: light skin tone,1
44236,🍑,peach,3
44236,👅,tongue,4
44236,❤,red heart,2
44236,💦,sweat droplets,3
44239,🤤,drooling face,3
44239,😋,face savoring food,1
44239,🍆,eggplant,2
44239,💦,sweat droplets,2
44239,😈,smiling face with horns,1
44240,🤍,white heart,1
44242,🤌,pinched fingers,1
44245,🔥,fire,1
44245,🍑,peach,1
44245,💯,hundred points,1
44245,📱,mobile phone,1
44245,💳,credit card,1
44245,🍆,eggplant,1
44245,💬,speech balloon,1
